t_x,t_y,t_z,success
0.6499999999999997,-1.4210434680287951e-16,0.9038041417797403,False
0.49999995042227985,0.24999995862360708,0.903804141779741,False
0.7999999651033187,0.499999956817893,0.9038041417797407,False
0.8000000473975525,0.25000002120838266,0.9038041417797403,False
0.8000000039736426,-1.237346435274711e-16,0.9038041417797403,False
0.4999999999999998,-1.6047404959165703e-16,0.9038041417797403,False
0.6500000373457063,0.2500000229359554,0.903804141779741,False
