t_x,t_y,t_z,success
0.8000000039736426,1.3050553769071307e-17,-0.9038041417797408,False
0.7999999651033188,-0.49999995681789305,-0.9038041417797408,False
0.8000000039736426,1.3050553769071307e-17,-0.9038041417797408,False
0.4999999084093725,0.49999996206192054,-0.9038041417797408,False
0.7999999651033188,-0.49999995681789305,-0.9038041417797408,False
0.8000000039736426,1.3050553769071307e-17,-0.9038041417797408,False
0.7999999651033188,-0.49999995681789305,-0.9038041417797408,False
0.8000000039736426,1.3050553769071307e-17,-0.9038041417797408,False
0.4999999084093725,0.49999996206192054,-0.9038041417797408,False
0.7999999651033188,-0.49999995681789305,-0.9038041417797408,False
0.8000000039736426,1.3050553769071307e-17,-0.9038041417797408,False
0.4999999084093725,0.49999996206192054,-0.9038041417797408,False
0.7999999651033188,-0.49999995681789305,-0.9038041417797408,False
0.8000000039736426,1.3050553769071307e-17,-0.9038041417797408,False
0.7999999651033188,-0.49999995681789305,-0.9038041417797408,False
0.4999999084093725,0.49999996206192054,-0.9038041417797408,False
0.7999999651033188,-0.49999995681789305,-0.9038041417797408,False
0.8000000039736426,1.3050553769071307e-17,-0.9038041417797408,False
0.4999999084093725,0.49999996206192054,-0.9038041417797408,False
0.8000000039736426,1.3050553769071307e-17,-0.9038041417797408,False
0.4999999084093725,0.49999996206192054,-0.9038041417797408,False
0.7999999651033188,-0.49999995681789305,-0.9038041417797408,False
